 ,X,Y
146,311.500,15.500
147,363.000,15.500
148,457.000,15.500
149,488.000,15.500
150,518.000,15.500
151,551.000,15.500
152,557.000,15.500
153,587.000,15.500
154,153.500,16.500
155,255.500,16.500
156,287.000,17.000
157,307.500,16.500
158,351.000,16.500
159,462.833,16.833
160,481.500,16.500
161,535.000,16.500
162,562.500,16.500
163,567.000,16.500
164,17.000,18.000
165,163.000,17.500
166,171.500,17.500
167,283.000,17.500
168,311.000,17.500
169,425.500,17.500
170,550.500,17.500
171,556.800,18.600
172,575.000,17.500
173,581.000,17.500
174,623.100,18.500
175,2.833,18.833
176,234.500,18.500
177,273.000,18.500
178,292.167,18.667
179,322.500,19.000
180,361.000,18.500
181,516.500,18.500
182,585.500,19.333
183,591.000,19.000
184,10.833,20.167
185,80.500,19.500
186,89.000,19.500
187,184.333,19.833
188,222.500,20.000
189,351.000,19.500
190,367.000,19.500
191,392.833,20.167
192,519.000,19.500
193,567.000,19.500
194,61.500,20.500
195,191.000,20.500
196,283.000,20.500
197,305.300,20.900
198,419.000,20.500
199,547.167,21.167
200,574.500,20.500
201,580.500,20.500
202,242.500,21.500
203,339.000,21.500
204,447.000,22.000
205,590.786,22.643
206,1.000,25.000
207,5.000,23.000
208,119.500,23.000
209,191.167,23.167
210,233.000,22.500
211,355.167,23.167
212,363.000,22.500
213,373.500,22.500
214,412.000,23.000
215,481.000,22.500
216,510.750,23.250
217,581.167,22.833
218,611.000,22.500
219,247.000,23.500
220,377.500,23.500
221,431.000,23.500
222,621.667,23.833
223,53.000,24.500
224,101.167,25.167
225,109.500,25.000
226,175.500,24.500
227,219.300,24.900
228,258.833,25.167
229,285.500,25.300
230,415.833,24.833
231,470.000,25.000
232,523.000,24.500
233,539.000,24.500
234,596.600,25.100
235,631.000,24.500
236,19.000,25.500
237,291.500,25.500
238,297.000,25.500
239,328.500,25.500
240,347.000,25.500
241,359.167,25.833
242,367.000,25.500
243,563.000,25.500
244,581.500,25.500
245,587.167,26.167
246,605.944,27.167
247,627.000,26.000
248,26.833,27.167
249,166.500,26.500
250,314.000,26.500
251,506.833,27.167
252,521.500,27.000
253,575.000,26.500
254,633.000,26.500
255,83.500,27.500
256,210.300,28.900
257,284.833,28.167
258,305.500,27.500
259,320.500,27.833
260,337.000,27.500
261,342.000,28.250
262,348.500,27.500
263,386.056,28.167
264,511.000,27.500
265,554.143,29.500
266,600.500,27.500
267,613.000,27.500
268,637.000,28.000
269,151.500,28.500
270,197.000,28.500
271,217.500,28.500
272,272.700,28.700
273,278.056,29.278
274,299.500,28.500
275,331.000,28.500
276,352.929,29.929
277,433.000,28.500
278,19.000,29.500
279,205.000,29.500
280,269.500,29.500
281,317.000,30.000
282,349.167,30.167
283,367.167,29.833
284,393.000,30.000
285,473.000,29.500
286,549.167,30.167
287,619.000,29.500
288,31.167,30.833
289,40.500,30.500
290,47.500,30.500
291,151.000,30.500
292,221.000,30.500
293,257.357,31.071
294,283.500,30.500
295,311.500,30.500
296,344.500,30.500
297,567.500,30.500
298,18.500,31.500
299,186.000,32.000
300,275.500,31.500
301,289.700,32.033
302,297.500,31.500
303,307.500,31.500
304,359.000,31.500
305,362.500,31.500
306,373.000,32.167
307,475.000,31.500
308,572.500,31.833
309,622.500,31.500
310,45.000,33.000
311,51.357,33.643
312,124.786,33.643
313,129.000,32.500
314,137.000,32.500
315,237.000,32.500
316,272.389,34.278
317,336.000,33.000
318,345.000,34.000
319,350.500,32.500
320,423.500,32.500
321,449.500,32.500
322,587.000,32.500
323,602.000,32.500
324,634.000,32.500
325,151.000,33.500
326,297.000,33.500
327,369.500,33.500
328,379.000,33.500
329,391.500,33.500
330,439.500,33.500
331,543.667,34.500
332,553.000,34.000
333,615.500,34.000
334,7.000,34.500
335,67.500,34.500
336,209.000,34.500
337,318.800,35.800
338,395.000,34.500
339,390.933,42.820
340,467.000,34.500
341,497.500,34.500
342,527.773,35.227
343,570.500,37.375
344,2.000,36.000
345,78.833,36.167
346,191.000,35.500
347,249.667,35.833
348,301.000,35.500
349,306.500,36.864
350,357.500,35.500
351,380.033,36.433
352,473.500,35.500
353,493.500,35.500
354,501.000,35.500
355,581.000,35.500
356,15.000,36.500
357,33.500,36.500
358,154.000,36.500
359,263.167,37.167
360,328.818,38.318
361,351.786,38.821
362,388.958,39.125
363,446.500,36.500
364,545.500,36.500
365,553.500,36.500
366,609.000,36.500
367,619.500,37.000
368,631.000,36.500
369,6.423,39.500
370,138.500,37.500
371,279.000,37.500
372,339.346,39.423
373,366.500,38.500
374,489.500,37.500
375,185.000,38.500
376,246.167,39.333
377,267.000,39.000
378,440.500,38.500
379,447.900,38.900
380,511.000,38.500
381,519.000,38.500
382,549.500,38.500
383,562.591,40.500
384,81.000,39.500
385,500.500,39.500
386,624.500,39.500
387,102.700,40.900
388,126.500,40.500
389,173.500,40.500
390,179.000,40.500
391,185.000,41.000
392,201.500,40.500
393,234.500,40.500
394,239.500,40.500
395,258.400,44.450
396,289.000,40.500
397,321.500,40.500
398,404.389,44.972
399,409.000,41.000
400,413.500,40.500
401,480.500,40.500
402,509.667,40.833
403,529.000,40.833
404,545.500,40.500
405,556.700,40.900
406,569.500,40.500
407,13.000,41.500
408,29.000,42.000
409,85.000,41.500
410,110.500,41.500
411,228.500,41.500
412,243.000,41.500
413,252.000,41.500
414,268.500,41.750
415,534.000,41.500
416,543.500,41.500
417,90.000,42.500
418,99.000,43.000
419,263.929,43.786
420,289.667,42.833
421,427.000,42.500
422,465.167,42.833
423,575.000,42.500
424,1.000,43.500
425,10.000,44.000
426,15.000,43.500
427,140.500,43.500
428,155.000,43.500
429,162.500,43.500
430,326.000,44.000
431,455.500,43.500
432,537.500,43.500
433,580.833,44.167
434,4.500,44.500
435,73.000,45.000
436,126.300,44.900
437,173.000,44.500
438,228.000,45.000
439,277.000,44.500
440,303.000,44.500
441,475.900,44.900
442,480.500,46.214
443,543.500,44.500
444,573.500,44.500
445,610.250,45.250
446,625.000,44.500
447,179.000,45.500
448,230.833,46.167
449,419.000,45.500
450,635.000,45.500
451,7.000,46.500
452,10.500,46.500
453,45.500,46.500
454,55.500,46.500
455,113.000,46.500
456,247.500,47.000
457,564.700,47.100
458,603.000,46.500
459,621.000,46.500
460,628.500,46.500
461,1.500,49.500
462,19.300,48.100
463,58.000,48.000
464,141.500,48.167
465,153.000,47.500
466,168.500,47.500
467,255.500,47.500
468,271.000,47.500
469,292.000,47.500
470,369.000,47.500
471,413.735,48.912
472,459.000,47.500
473,472.250,47.750
474,556.000,47.500
475,585.000,47.500
476,638.333,48.500
477,9.000,49.000
478,41.500,48.500
479,243.500,48.500
480,249.831,58.441
481,274.500,48.500
482,277.000,49.000
483,323.000,48.500
484,341.250,49.750
485,373.000,48.500
486,461.500,48.500
487,495.500,48.500
488,533.500,48.500
489,550.000,49.500
490,589.500,48.500
491,625.500,48.500
492,15.167,49.833
493,95.500,49.500
494,101.000,49.500
495,110.000,49.500
496,203.400,50.700
497,238.000,49.500
498,265.500,49.500
499,386.300,50.100
500,399.583,51.167
501,405.100,50.300
502,561.500,49.500
503,577.000,49.500
504,605.000,49.500
505,234.500,50.833
506,243.500,50.500
507,251.000,50.500
508,283.500,50.500
509,375.500,50.500
510,425.000,50.500
511,445.000,50.500
512,570.500,50.500
513,627.000,50.500
514,23.773,53.773
515,150.500,51.500
516,157.000,52.000
517,240.333,52.167
518,347.000,51.500
519,351.000,52.000
520,392.405,53.738
521,501.000,51.500
522,591.500,52.000
523,638.000,51.500
524,33.500,52.500
525,386.700,53.100
526,416.500,52.500
527,505.000,52.500
528,571.000,52.500
529,587.000,52.500
530,595.000,52.500
531,613.000,52.500
532,623.000,52.500
533,2.833,54.167
534,11.250,54.750
535,191.000,53.500
536,229.100,56.020
537,373.000,53.500
538,404.227,55.364
539,414.500,53.500
540,497.000,53.500
541,511.167,54.167
542,533.000,53.500
543,578.250,53.750
544,630.500,53.500
545,97.000,54.500
546,113.500,54.500
547,130.500,54.500
548,136.750,55.250
549,256.000,54.500
550,287.056,55.833
551,327.000,54.500
552,410.500,54.500
553,423.500,54.500
554,427.500,54.500
555,562.700,55.900
556,569.000,54.500
557,606.500,54.500
558,635.167,54.833
559,165.500,55.500
560,175.000,55.500
561,201.000,55.500
562,211.000,55.500
563,271.500,55.500
564,279.500,55.500
565,349.500,55.500
566,371.000,55.500
567,375.000,55.500
568,412.833,56.167
569,494.500,55.500
570,556.500,55.500
571,589.000,55.500
572,2.500,56.500
573,43.500,56.500
574,183.500,56.500
575,214.500,56.500
576,267.000,56.500
577,510.000,56.500
578,527.500,56.500
579,539.000,56.500
580,86.000,58.000
581,363.400,58.700
582,389.000,58.000
583,505.000,57.500
584,177.167,58.833
585,392.833,59.167
586,397.500,58.500
587,409.125,59.000
588,477.000,58.500
589,498.000,58.500
590,557.500,59.000
591,570.000,59.500
592,3.000,59.500
593,224.643,60.071
594,280.333,59.833
595,297.800,60.700
596,373.667,60.167
597,523.500,59.500
598,547.000,60.000
599,585.500,60.000
600,591.500,60.800
601,627.500,59.500
602,395.250,61.500
603,529.000,60.500
604,543.000,60.500
605,16.500,61.500
606,26.750,61.750
607,143.500,61.500
608,189.000,61.500
609,196.300,62.300
610,385.000,61.500
611,612.000,61.500
612,255.000,63.000
613,406.167,65.591
614,453.667,63.167
615,498.000,62.500
616,511.250,64.812
617,565.000,62.500
618,4.500,63.900
619,15.000,63.500
620,67.500,63.500
621,203.500,63.500
622,236.000,64.000
623,301.500,63.500
624,323.000,63.500
625,349.000,63.500
626,372.000,64.000
627,391.000,63.500
628,418.929,64.643
629,424.500,63.500
630,494.500,63.500
631,519.500,63.500
632,523.000,64.000
633,595.500,63.500
634,601.500,63.500
635,608.500,63.500
636,125.300,65.700
637,134.000,65.000
638,141.000,64.500
639,221.500,64.500
640,271.667,64.833
641,283.000,65.000
642,357.000,64.500
643,383.000,65.000
644,499.000,64.500
645,554.000,64.500
646,153.000,65.500
647,400.700,66.100
648,423.000,65.500
649,561.500,65.500
650,570.500,65.500
651,105.500,66.500
652,205.500,66.500
653,255.167,66.833
654,427.500,66.500
655,599.000,66.500
656,605.000,66.500
657,610.500,66.500
658,230.500,67.500
659,283.200,69.200
660,477.000,67.500
661,529.000,68.500
662,167.000,68.500
663,427.500,68.500
664,500.000,69.000
665,555.667,68.833
666,561.000,69.000
667,595.500,68.500
668,605.000,68.500
669,1.000,69.500
670,203.500,69.500
671,410.000,70.000
672,422.500,69.833
673,544.125,70.125
674,609.500,69.500
675,626.000,69.500
676,159.000,70.500
677,209.500,70.500
678,373.776,257.520
679,273.000,71.000
680,415.362,73.603
681,4.000,71.500
682,15.500,71.500
683,23.500,71.500
684,29.500,71.500
685,33.500,72.500
686,43.000,71.500
687,128.500,71.500
688,137.500,72.000
689,143.500,71.500
690,229.500,71.500
691,249.500,71.500
692,264.500,71.500
693,590.500,71.500
694,47.167,73.167
695,153.000,72.500
696,213.000,72.500
697,230.808,74.038
698,266.600,74.300
699,292.000,72.500
700,393.000,72.500
701,399.500,72.500
702,425.500,74.214
703,479.500,72.500
704,509.000,72.500
705,545.500,72.500
706,569.500,72.500
707,599.000,72.500
708,637.500,72.500
709,77.167,74.167
710,99.500,74.000
711,157.000,73.500
712,191.000,74.000
713,248.500,75.700
714,467.500,73.500
715,1.000,74.500
716,8.000,75.000
717,15.000,74.500
718,149.000,74.500
719,255.000,74.500
720,282.000,75.500
721,399.000,74.500
722,403.000,74.500
723,509.000,74.500
724,561.500,74.500
725,573.500,74.500
726,589.000,75.000
727,215.500,75.500
728,220.500,76.000
729,378.000,76.000
730,385.500,76.000
731,567.000,75.500
732,631.250,76.500
733,61.000,76.500
734,109.500,76.500
735,392.214,78.214
736,431.833,76.833
737,445.500,76.500
738,485.500,76.500
739,536.000,77.000
740,564.500,77.167
741,575.500,76.500
742,27.000,77.500
743,123.000,77.500
744,399.000,77.500
745,497.500,77.500
746,1.000,79.000
747,33.500,78.500
748,61.500,78.500
749,137.000,78.500
750,278.000,79.000
751,257.500,79.500
752,371.000,80.000
753,383.000,79.500
754,413.500,79.500
755,417.167,79.833
756,506.000,79.500
757,558.600,80.700
758,567.000,79.500
759,625.000,79.500
760,89.167,80.833
761,112.000,80.500
762,136.500,80.500
763,210.500,80.833
764,292.000,80.500
765,427.447,82.553
766,467.000,80.500
767,589.000,80.500
768,617.000,80.500
769,638.000,80.500
770,2.333,81.833
771,9.000,82.000
772,19.000,81.500
773,123.500,81.500
774,280.389,82.722
775,342.333,81.833
776,351.000,82.000
777,626.500,81.500
778,13.000,82.500
779,79.500,82.500
780,152.667,84.500
781,155.500,82.500
782,241.000,83.000
783,382.000,83.000
784,435.500,83.000
785,599.500,82.500
786,603.000,82.500
787,69.000,84.000
788,129.500,84.000
789,439.500,84.500
790,539.500,84.500
791,581.000,83.500
792,596.167,85.167
793,610.000,83.500
794,57.500,85.000
795,115.900,84.700
796,123.000,85.000
797,161.000,84.500
798,616.833,84.833
799,13.100,86.300
800,218.500,86.667
801,395.000,85.500
802,479.500,85.500
803,585.357,86.071
804,315.000,87.000
805,423.000,86.500
806,490.500,86.833
807,606.500,86.500
808,639.000,86.500
809,117.000,87.500
810,197.000,87.500
811,306.333,88.167
812,431.000,87.500
813,483.167,88.167
814,498.167,89.056
815,515.000,87.500
816,613.000,87.500
817,619.500,87.500
818,1.000,88.500
819,10.833,89.167
820,23.500,88.500
821,61.000,88.500
822,70.500,88.500
823,249.000,89.000
824,427.000,88.500
825,535.500,88.500
826,547.000,88.500
827,553.500,88.500
828,562.700,88.900
829,598.833,89.167
830,635.500,88.500
831,33.500,90.000
832,42.700,90.100
833,115.000,90.000
834,220.700,90.100
835,445.000,89.500
836,543.000,90.000
837,594.500,89.500
838,604.500,89.500
839,633.000,89.500
840,17.500,90.500
841,133.500,90.500
842,424.214,91.071
843,525.500,90.500
844,584.625,91.625
845,626.500,90.500
846,161.500,91.500
847,238.700,92.100
848,243.000,91.500
849,407.500,91.500
850,477.500,91.500
851,573.500,91.500
852,639.500,91.500
853,141.000,93.000
854,551.500,92.500
855,561.000,92.500
856,567.500,92.500
857,591.500,93.000
858,51.000,93.500
859,166.500,93.500
860,216.000,93.500
861,547.500,93.500
862,597.000,94.000
863,607.500,93.500
864,629.500,93.500
865,477.500,94.500
866,575.000,94.500
867,1.000,95.500
868,39.500,95.500
869,78.000,95.500
870,155.500,95.500
871,212.500,95.500
872,409.500,95.500
873,430.500,95.500
874,501.000,95.500
875,563.500,95.500
876,619.000,95.500
877,27.000,96.500
878,42.500,96.500
879,131.000,96.500
880,159.000,96.500
881,549.000,97.000
882,560.500,96.500
883,587.500,97.000
884,5.000,98.000
885,430.103,104.015
886,446.833,97.833
887,541.500,97.500
888,599.500,98.000
889,41.500,98.500
890,63.000,98.500
891,117.000,98.500
892,179.000,98.500
893,477.500,98.500
894,481.000,98.500
895,619.389,99.278
896,45.500,100.000
897,441.500,99.500
898,503.000,99.500
899,537.500,99.500
900,581.250,100.250
901,587.000,100.000
902,609.167,100.167
903,139.000,100.500
904,469.000,101.000
905,551.000,102.333
906,629.500,100.500
907,49.500,101.500
908,82.500,101.500
909,142.500,101.500
910,634.700,101.900
911,34.500,102.500
912,199.000,103.000
913,601.833,103.333
914,623.333,104.167
915,1.000,103.500
916,22.000,104.000
917,39.000,103.500
918,117.000,103.500
919,140.500,103.500
920,179.167,103.833
921,207.500,103.500
922,443.000,103.500
923,497.000,103.500
924,541.500,103.500
925,559.000,103.500
926,575.000,103.500
927,629.000,103.500
928,637.500,104.100
929,212.808,107.731
930,409.500,104.500
931,507.500,104.500
932,510.500,104.500
933,519.500,104.500
934,565.000,104.500
935,571.000,104.500
936,587.500,105.000
937,592.000,104.500
938,184.500,106.167
939,192.500,105.500
940,197.500,105.500
941,207.583,107.250
942,465.500,105.500
943,545.500,105.500
944,549.000,105.500
945,607.000,106.000
946,1.000,107.000
947,89.000,106.500
948,513.500,107.000
949,561.500,106.500
950,564.500,106.500
951,19.500,107.500
952,189.000,108.000
953,196.500,107.500
954,537.500,107.500
955,175.500,108.500
956,181.500,108.500
957,436.000,109.000
958,451.000,108.500
959,456.000,108.500
960,36.500,109.833
961,184.500,109.833
962,471.500,109.500
963,555.500,109.500
964,625.000,109.500
965,75.167,111.167
966,121.000,110.500
967,479.000,111.000
968,496.750,111.375
969,545.500,110.500
970,575.000,110.500
971,1.000,111.500
972,40.500,111.500
973,118.500,111.500
974,179.500,111.500
975,513.500,111.500
976,601.500,111.500
977,628.500,111.500
978,9.000,112.500
979,143.000,112.500
980,206.315,114.944
981,415.000,112.500
982,436.000,113.000
983,483.000,112.500
984,552.500,112.500
985,557.500,113.000
986,561.000,112.500
987,607.500,112.500
988,67.500,113.500
989,139.500,113.500
990,195.000,113.500
991,573.000,113.500
992,621.500,113.500
993,87.000,115.500
994,133.000,114.500
995,213.000,114.500
996,485.500,115.000
997,491.000,115.000
998,542.500,114.500
999,607.500,114.500
1000,65.500,115.500
1001,159.500,115.500
1002,174.000,115.500
1003,447.000,115.500
1004,563.000,115.500
1005,569.000,115.500
1006,605.500,115.500
1007,609.500,115.500
1008,616.722,117.389
1009,3.000,117.000
1010,434.000,116.500
1011,455.000,116.500
1012,539.167,117.167
1013,193.000,117.500
1014,439.000,117.500
1015,545.500,117.500
1016,549.000,117.500
1017,16.500,119.667
1018,455.000,118.500
1019,561.000,118.500
1020,55.000,119.500
1021,73.500,119.500
1022,129.500,119.500
1023,203.370,122.196
1024,461.000,119.500
1025,527.500,119.700
1026,533.000,119.500
1027,542.500,119.500
1028,553.500,119.500
1029,573.000,120.000
1030,597.000,119.500
1031,603.500,120.000
1032,27.250,121.750
1033,45.833,120.833
1034,91.000,120.500
1035,549.000,120.500
1036,561.000,120.500
1037,72.250,122.250
1038,179.500,121.500
1039,193.500,122.667
1040,447.000,121.500
1041,555.000,121.500
1042,606.700,122.100
1043,639.000,121.500
1044,110.500,122.500
1045,151.000,122.500
1046,507.000,122.500
1047,565.000,124.000
1048,591.000,124.000
1049,45.500,124.500
1050,631.500,124.500
1051,442.700,125.900
1052,594.389,126.611
1053,627.000,125.500
1054,55.500,126.500
1055,145.000,126.500
1056,0.833,127.833
1057,5.000,127.500
1058,39.000,127.500
1059,111.000,127.500
1060,142.500,127.500
1061,185.500,127.500
1062,199.000,127.500
1063,445.500,127.500
1064,449.500,127.500
1065,533.000,127.500
1066,539.000,127.500
1067,561.000,127.500
1068,601.000,127.500
1069,72.500,128.500
1070,93.500,128.500
1071,115.000,128.500
1072,145.000,128.500
1073,163.500,128.500
1074,190.250,128.750
1075,201.500,128.500
1076,433.500,128.500
1077,437.444,130.889
1078,453.500,128.500
1079,525.000,128.500
1080,547.000,128.500
1081,613.000,129.000
1082,617.500,129.000
1083,39.500,129.500
1084,427.000,130.000
1085,496.333,129.833
1086,537.167,130.167
1087,2.000,131.000
1088,485.000,131.000
1089,566.500,130.833
1090,461.000,131.500
1091,465.500,131.500
1092,528.500,131.500
1093,547.000,132.250
1094,585.500,131.500
1095,609.167,132.167
1096,632.500,133.000
1097,17.000,132.500
1098,37.500,133.000
1099,167.500,132.500
1100,513.500,132.500
1101,125.000,134.000
1102,433.167,134.167
1103,503.000,134.500
1104,121.500,135.000
1105,165.500,134.500
1106,621.167,135.167
1107,626.500,134.833
1108,639.000,136.000
1109,0.500,135.500
1110,21.500,135.500
1111,48.500,135.500
1112,92.500,135.500
1113,113.500,135.500
1114,172.500,135.500
1115,191.000,135.500
1116,437.000,135.500
1117,517.000,135.500
1118,196.700,136.900
1119,529.500,136.500
1120,539.000,136.500
1121,560.500,136.500
1122,571.500,136.500
1123,6.000,137.500
1124,63.500,137.500
1125,150.000,138.000
1126,449.500,137.500
1127,483.944,138.056
1128,497.667,138.167
1129,525.000,137.500
1130,604.000,138.000
1131,48.500,138.500
1132,452.500,138.500
1133,506.000,138.500
1134,593.500,138.500
1135,621.000,138.500
1136,166.833,139.833
1137,197.000,139.500
1138,529.000,139.500
1139,555.357,139.929
1140,565.500,139.500
1141,568.500,140.000
1142,572.750,139.750
1143,581.500,139.500
1144,97.500,140.500
1145,127.500,140.500
1146,191.000,140.500
1147,434.500,140.500
1148,481.500,140.500
1149,530.595,142.595
1150,597.750,141.250
1151,605.000,140.500
1152,3.500,141.500
1153,85.500,141.500
1154,197.500,141.500
1155,201.000,141.500
1156,452.333,142.250
1157,495.056,143.278
1158,517.000,141.500
1159,1.000,143.000
1160,12.500,142.500
1161,23.000,143.000
1162,101.000,142.500
1163,143.000,142.500
1164,150.500,142.500
1165,435.000,142.500
1166,439.000,142.500
1167,443.000,142.500
1168,623.000,142.500
1169,550.500,143.500
1170,573.300,143.900
1171,595.000,143.500
1172,613.000,143.500
1173,87.000,145.000
1174,123.000,144.500
1175,179.000,144.500
1176,201.000,144.500
1177,441.500,144.500
1178,449.000,144.500
1179,468.000,144.500
1180,513.500,144.500
1181,516.500,144.500
1182,539.500,144.500
1183,577.900,145.500
1184,587.500,145.000
1185,598.500,144.500
1186,619.000,145.500
1187,626.000,144.500
1188,639.000,144.500
1189,12.500,146.000
1190,117.500,145.500
1191,196.500,145.500
1192,476.000,145.500
1193,483.000,146.000
1194,609.167,146.167
1195,1.000,147.000
1196,129.000,146.500
1197,436.000,146.500
1198,443.500,146.500
1199,465.500,146.500
1200,519.500,146.500
1201,597.500,146.500
1202,580.700,148.100
1203,183.000,148.500
1204,489.500,148.500
1205,606.212,155.818
1206,615.000,148.500
1207,131.000,150.000
1208,169.500,149.500
1209,432.500,149.500
1210,438.000,149.500
1211,469.000,149.500
1212,623.000,150.000
1213,5.500,151.000
1214,51.500,150.500
1215,591.800,151.700
1216,597.278,151.722
1217,638.500,150.500
1218,2.333,152.500
1219,15.000,151.500
1220,73.500,151.500
1221,443.500,151.500
1222,494.500,151.750
1223,506.500,151.500
1224,615.000,151.500
1225,27.500,152.500
1226,83.000,152.500
1227,125.500,152.500
1228,186.000,152.500
1229,440.444,154.167
1230,461.000,152.500
1231,477.500,152.500
1232,481.000,153.000
1233,531.000,152.500
1234,89.500,153.500
1235,475.000,153.500
1236,625.417,155.083
1237,634.700,153.900
1238,195.167,155.167
1239,463.667,155.167
1240,469.500,154.500
1241,491.000,156.500
1242,513.000,154.500
1243,599.300,154.900
1244,1.000,155.500
1245,47.000,155.500
1246,99.500,155.500
1247,178.500,156.000
1248,507.000,155.500
1249,617.500,155.500
1250,125.000,156.500
1251,433.318,158.136
1252,449.000,156.500
1253,480.500,158.000
1254,498.278,157.056
1255,590.833,157.167
1256,633.500,157.500
1257,1.300,159.100
1258,193.500,158.500
1259,595.167,158.833
1260,622.000,159.000
1261,639.167,158.833
1262,179.500,159.500
1263,445.000,159.500
1264,463.500,159.500
1265,476.500,159.500
1266,485.000,159.500
1267,495.000,159.500
1268,27.000,160.500
1269,71.000,160.500
1270,121.500,160.500
1271,427.000,160.500
1272,593.500,160.500
1273,599.773,163.682
1274,605.944,162.389
1275,23.000,162.500
1276,97.500,162.500
1277,194.000,162.500
1278,434.833,162.833
1279,440.900,165.100
1280,446.000,162.500
1281,462.500,163.250
1282,501.000,162.500
1283,595.000,162.500
1284,621.000,162.500
1285,632.271,168.000
1286,190.500,163.500
1287,639.500,163.500
1288,196.864,166.136
1289,50.500,165.500
1290,447.500,165.500
1291,38.833,167.167
1292,619.000,167.167
1293,17.000,167.500
1294,111.500,167.500
1295,129.000,167.500
1296,431.500,167.500
1297,1.786,169.643
1298,106.500,168.500
1299,610.700,168.700
1300,113.500,169.500
1301,443.518,175.609
1302,623.500,169.500
1303,619.389,172.500
1304,33.000,171.500
1305,143.000,171.500
1306,170.500,171.500
1307,189.500,172.500
1308,435.000,173.000
1309,85.900,173.900
1310,449.833,174.167
1311,638.900,174.100
1312,5.500,174.500
1313,109.500,174.500
1314,100.000,176.000
1315,159.000,175.500
1316,177.000,176.000
1317,193.000,175.500
1318,197.167,176.167
1319,630.100,176.100
1320,19.500,176.500
1321,112.000,177.500
1322,183.500,176.500
1323,436.500,176.500
1324,25.000,177.500
1325,611.500,177.500
1326,621.214,178.595
1327,636.214,177.929
1328,191.000,178.500
1329,367.000,178.500
1330,17.500,179.500
1331,169.000,179.500
1332,619.000,180.500
1333,115.000,182.500
1334,183.500,183.500
1335,253.833,183.833
1336,268.500,183.500
1337,436.500,184.167
1338,461.500,184.100
1339,0.900,185.700
1340,62.500,184.500
1341,161.500,184.500
1342,247.500,184.500
1343,369.000,184.500
1344,123.000,185.500
1345,153.500,185.500
1346,35.000,186.500
1347,71.000,186.500
1348,113.000,186.500
1349,193.500,186.500
1350,47.500,187.500
1351,175.000,188.500
1352,0.833,189.833
1353,81.000,189.500
1354,107.000,189.500
1355,88.000,190.500
1356,189.500,190.500
1357,101.500,191.500
1358,113.500,191.500
1359,143.000,192.000
1360,185.000,191.500
1361,200.500,192.167
1362,441.500,191.500
