 ,X,Y
112,425.500,126.500
113,185.500,128.500
114,187.500,129.500
115,185.000,130.500
116,213.000,132.000
117,209.000,134.500
118,199.000,136.500
119,213.000,136.500
120,208.500,137.500
121,411.000,138.000
122,418.900,138.300
123,193.800,140.950
124,199.000,138.500
125,415.000,139.500
126,209.000,141.000
127,421.733,148.244
128,416.000,142.500
129,206.000,144.000
130,195.281,148.094
131,416.500,144.500
132,209.000,145.500
133,203.500,148.875
134,204.000,152.500
135,194.079,155.500
136,201.000,157.500
137,411.000,158.500
138,422.433,159.567
139,416.167,160.944
140,193.944,161.278
141,201.000,162.500
142,209.000,162.833
143,375.000,162.500
144,413.500,163.500
145,423.000,164.500
146,191.500,164.500
147,358.600,165.100
148,273.500,165.500
149,368.500,166.250
150,372.900,166.300
151,416.188,167.250
152,206.333,167.167
153,193.460,170.420
154,359.000,168.500
155,424.026,171.184
156,266.833,170.167
157,413.167,171.833
158,208.500,172.500
159,415.929,173.786
160,421.500,176.833
161,191.500,176.500
162,408.500,176.500
163,209.500,177.500
164,186.500,178.500
165,414.056,182.204
166,190.929,180.643
167,209.500,180.500
168,423.300,182.100
169,193.000,185.333
170,202.500,183.500
171,185.500,185.500
172,183.000,186.500
173,189.500,187.000
174,417.000,186.500
175,423.000,186.500
176,209.167,188.167
177,191.000,190.000
178,179.500,190.500
179,202.000,192.500
180,185.500,242.500
181,423.500,255.500
182,417.500,268.500
183,415.500,279.500
184,205.300,288.300
185,219.000,287.500
186,415.000,287.500
187,435.500,287.500
188,202.000,293.100
189,198.500,302.778
190,433.000,303.500
191,425.500,304.722
192,436.000,304.500
193,219.000,306.500
194,414.200,307.300
195,439.500,306.500
196,441.500,307.500
197,426.500,308.500
198,428.500,308.500
199,216.833,309.833
200,443.000,309.500
201,419.000,310.500
202,424.900,312.367
203,446.500,311.500
204,413.000,312.500
205,416.833,316.167
206,432.500,316.500
207,452.000,317.000
208,413.000,317.500
209,215.000,320.000
210,423.300,318.900
211,454.500,320.500
212,206.500,322.500
213,391.000,323.000
214,433.393,323.929
215,440.500,325.500
216,393.500,327.000
217,432.000,327.000
218,217.000,327.500
219,396.500,327.500
220,458.500,328.500
221,421.667,330.167
222,395.000,332.500
223,224.500,333.500
224,220.000,336.000
225,438.500,335.500
226,192.500,339.500
227,209.000,339.500
228,440.500,343.500
229,464.500,344.500
230,123.864,347.318
231,421.000,345.500
232,129.000,347.000
233,415.500,348.167
234,412.500,349.500
235,131.250,351.250
236,221.000,351.500
237,406.167,351.333
238,215.000,351.500
239,130.500,353.500
240,404.500,353.500
241,128.500,355.500
242,402.500,354.500
243,434.000,355.000
244,212.500,356.000
245,215.000,358.000
246,430.500,357.500
247,395.250,360.500
248,216.500,360.500
249,222.000,360.500
250,391.083,362.583
251,128.500,362.500
252,126.500,364.500
253,209.000,367.500
254,462.500,368.500
255,421.000,369.500
256,213.333,372.667
257,460.250,372.250
258,461.000,375.000
259,209.188,377.750
260,462.500,379.000
261,392.500,384.500
262,465.000,384.500
263,462.500,386.000
264,207.786,389.929
265,456.500,391.500
266,460.500,391.500
267,376.500,393.500
268,372.500,394.500
269,450.300,395.700
270,457.024,398.738
271,467.500,395.500
272,209.500,396.500
273,448.500,399.500
274,450.500,399.500
275,391.000,400.500
276,419.500,400.500
277,425.500,400.500
278,468.500,400.500
279,447.000,403.250
280,387.000,403.500
281,417.423,404.038
282,465.722,405.167
283,364.500,405.000
284,435.500,405.500
285,357.500,408.167
286,472.500,408.167
287,350.500,408.500
288,368.500,408.500
289,412.500,408.500
290,439.500,408.500
291,407.500,409.500
292,479.000,410.667
293,414.500,410.500
294,403.500,411.500
295,431.000,411.500
296,350.500,412.500
297,406.500,412.500
298,353.000,413.500
299,401.000,413.500
300,487.500,413.500
301,396.786,415.643
302,426.500,414.500
303,490.500,414.500
304,492.500,415.500
305,356.500,417.500
306,383.000,416.500
307,495.500,416.500
308,497.500,416.500
309,391.000,417.500
310,500.500,417.500
311,417.409,420.409
312,347.000,420.000
313,354.500,419.500
314,385.300,419.900
315,505.500,419.500
316,411.100,422.300
317,511.000,421.500
318,351.750,423.250
319,422.500,422.500
320,345.000,423.500
321,372.868,426.763
322,378.500,424.500
323,380.500,424.500
324,401.000,424.500
325,413.300,424.900
326,519.500,424.500
327,404.000,426.000
328,521.500,425.500
329,351.500,429.000
330,366.833,428.833
331,397.900,428.900
332,362.125,432.250
333,372.833,431.167
334,166.000,431.500
335,369.500,432.500
336,399.000,432.500
337,538.500,432.500
338,382.100,434.700
339,389.500,433.500
340,396.500,434.000
341,540.500,433.500
342,358.500,434.500
343,387.000,434.500
344,355.300,435.900
345,110.500,436.500
346,349.962,438.500
347,364.500,436.500
348,116.000,437.500
349,129.667,437.833
350,135.000,438.000
351,140.333,438.500
352,395.000,437.500
353,361.000,438.500
354,145.000,439.500
355,365.250,440.250
356,377.000,439.500
357,385.000,439.500
358,406.833,439.833
359,554.500,439.500
360,174.500,440.500
361,353.000,440.500
362,381.500,440.500
363,392.500,440.500
364,556.500,440.500
365,149.000,441.500
366,160.500,441.500
367,370.750,442.250
368,559.500,441.500
369,335.500,442.500
370,403.000,442.500
371,130.000,443.500
372,162.000,443.500
373,362.233,444.833
374,143.000,445.500
375,192.600,446.500
376,336.833,445.833
377,392.500,447.000
378,212.500,447.500
379,315.500,447.500
380,326.667,450.000
381,370.000,447.500
382,388.500,447.500
383,142.500,448.500
384,158.500,448.500
385,173.167,449.167
386,225.500,449.800
387,293.000,448.500
388,349.300,448.900
389,356.429,450.214
390,367.000,448.500
391,214.000,449.500
392,256.786,451.262
393,323.000,449.500
394,369.500,450.167
395,375.000,449.500
396,276.038,451.731
397,385.000,450.500
398,191.167,452.167
399,289.000,451.500
400,309.000,451.500
401,242.500,452.500
402,303.500,453.500
403,376.500,453.500
404,203.000,454.500
405,216.000,454.500
406,253.000,454.500
407,330.500,454.500
408,374.500,454.500
409,228.500,455.500
410,256.000,456.000
411,299.000,455.500
412,321.000,455.500
413,181.000,456.500
414,189.000,456.500
415,205.000,456.500
416,293.357,457.357
417,319.389,457.611
418,223.000,457.500
419,302.300,457.900
420,199.000,458.500
421,207.500,458.500
422,354.000,459.500
423,204.000,460.500
424,258.500,460.500
425,336.500,461.500
426,586.500,460.500
427,219.000,461.500
428,299.000,461.500
429,232.000,463.500
430,241.000,463.500
431,357.000,463.500
432,244.500,464.500
433,338.500,466.000
434,353.000,474.500
