 ,X,Y
587,69.000,47.500
588,81.000,49.000
589,97.000,47.500
590,107.000,47.500
591,113.875,48.125
592,153.000,47.500
593,164.500,47.500
594,181.000,47.500
595,195.500,47.500
596,219.000,47.500
597,232.500,48.167
598,238.500,47.500
599,242.500,47.500
600,305.900,47.900
601,334.500,48.714
602,387.000,47.500
603,391.000,47.500
604,445.500,47.500
605,485.000,47.500
606,487.500,47.500
607,523.500,47.500
608,619.000,48.167
609,636.000,47.500
610,639.000,47.500
611,2.500,49.167
612,12.500,48.500
613,44.500,48.500
614,94.500,48.500
615,171.000,48.500
616,189.000,48.500
617,291.000,48.500
618,313.014,51.186
619,348.700,48.900
620,357.591,52.000
621,381.500,48.500
622,501.000,49.500
623,562.833,48.833
624,569.500,48.500
625,601.500,48.500
626,609.500,48.500
627,634.600,49.700
628,67.000,50.000
629,122.833,49.833
630,141.000,50.500
631,371.667,49.833
632,396.000,50.000
633,474.900,51.100
634,539.667,50.167
635,595.500,49.500
636,599.500,49.500
637,43.000,50.500
638,61.000,50.500
639,222.000,50.500
640,245.000,50.500
641,299.000,50.500
642,326.790,52.823
643,388.218,60.404
644,411.667,50.833
645,437.500,50.500
646,451.000,50.500
647,479.500,50.500
648,511.667,51.500
649,519.000,50.500
650,614.000,50.500
651,21.500,51.500
652,97.000,51.500
653,113.500,51.500
654,157.000,51.500
655,164.333,51.833
656,175.000,52.000
657,216.429,52.071
658,236.900,52.700
659,339.000,52.000
660,352.000,52.500
661,389.500,52.000
662,459.500,51.500
663,561.000,52.000
664,565.500,52.000
665,5.000,52.500
666,89.500,52.500
667,101.000,52.500
668,124.700,53.300
669,152.700,53.100
670,233.000,53.000
671,368.500,52.500
672,463.500,52.833
673,493.167,52.833
674,582.333,52.833
675,593.500,52.833
676,599.000,52.500
677,603.000,52.500
678,617.500,52.500
679,50.000,53.500
680,60.500,54.167
681,113.500,53.500
682,470.250,53.750
683,524.000,54.000
684,587.000,53.500
685,636.100,53.700
686,135.900,54.700
687,187.500,54.500
688,227.000,55.000
689,268.600,55.300
690,290.000,55.000
691,333.167,54.833
692,371.750,56.150
693,417.000,54.500
694,446.500,54.500
695,513.000,54.500
696,549.667,55.167
697,567.500,54.500
698,573.500,55.000
699,597.950,56.100
700,607.540,59.460
701,39.500,55.500
702,47.500,55.500
703,76.500,55.500
704,81.346,57.885
705,106.500,55.833
706,171.000,55.500
707,178.500,55.500
708,220.136,58.136
709,275.000,55.500
710,279.900,56.300
711,283.500,55.500
712,365.000,55.500
713,405.000,55.500
714,435.500,56.100
715,12.000,56.500
716,116.500,56.500
717,237.000,56.500
718,287.000,56.500
719,296.000,56.500
720,397.000,56.833
721,419.000,56.500
722,461.000,56.500
723,519.500,56.500
724,529.500,56.500
725,545.000,56.500
726,577.700,57.800
727,620.500,56.500
728,635.167,57.167
729,638.500,57.667
730,49.500,57.500
731,230.333,57.833
732,454.000,57.500
733,513.500,58.611
734,570.500,57.500
735,617.000,58.000
736,85.167,60.000
737,108.333,59.167
738,180.500,58.500
739,201.500,58.500
740,317.000,59.000
741,370.259,61.086
742,527.800,59.300
743,535.000,58.500
744,543.167,58.833
745,563.500,60.400
746,627.000,58.500
747,73.500,61.250
748,97.500,59.500
749,121.000,60.000
750,161.000,59.500
751,276.000,60.500
752,371.500,59.500
753,410.955,60.318
754,443.000,59.500
755,497.000,59.500
756,551.167,60.167
757,555.000,60.000
758,589.000,59.500
759,622.500,60.000
760,113.667,61.167
761,155.833,61.167
762,180.500,61.333
763,191.500,60.500
764,215.500,60.500
765,227.000,60.500
766,270.143,62.214
767,523.000,60.500
768,570.000,61.000
769,13.000,61.500
770,37.000,62.000
771,145.250,62.875
772,187.000,61.500
773,209.357,62.786
774,230.500,61.500
775,407.000,62.000
776,417.000,61.500
777,441.000,61.500
778,483.500,62.000
779,519.000,61.500
780,579.000,62.000
781,584.000,62.000
782,613.000,62.500
783,3.000,62.500
784,8.833,62.833
785,43.500,62.500
786,53.000,62.500
787,199.000,62.500
788,203.000,62.500
789,215.000,62.500
790,308.611,63.167
791,449.000,62.500
792,497.000,62.500
793,59.300,63.900
794,95.500,63.500
795,177.000,63.500
796,216.816,74.524
797,381.000,63.500
798,413.500,63.500
799,465.000,63.500
800,540.833,64.333
801,569.667,63.833
802,14.500,64.500
803,40.500,64.500
804,47.500,64.500
805,75.500,66.214
806,164.000,64.500
807,279.000,64.500
808,291.000,64.500
809,411.500,64.500
810,459.000,64.500
811,476.167,66.389
812,495.000,64.500
813,531.167,64.833
814,557.000,64.500
815,602.971,66.441
816,89.500,65.500
817,189.000,65.500
818,417.000,65.500
819,437.667,65.833
820,527.000,65.500
821,4.000,66.500
822,80.929,68.643
823,111.000,66.500
824,137.167,67.167
825,180.333,66.833
826,195.000,66.500
827,201.000,66.500
828,209.000,66.500
829,269.000,66.500
830,557.250,67.250
831,567.500,67.750
832,595.750,69.083
833,616.333,67.167
834,621.667,67.167
835,630.000,66.500
836,639.000,66.500
837,45.000,67.500
838,51.000,67.500
839,68.500,67.500
840,119.167,68.167
841,144.500,67.500
842,406.535,77.789
843,432.500,67.500
844,463.000,68.000
845,502.000,68.500
846,514.000,67.500
847,539.500,68.500
848,587.100,68.700
849,609.500,67.500
850,635.000,67.500
851,15.000,68.500
852,19.500,68.500
853,37.000,68.500
854,279.000,69.250
855,441.000,68.500
856,449.500,68.500
857,530.100,69.100
858,544.500,68.500
859,549.500,68.500
860,573.000,68.500
861,67.000,69.500
862,89.167,69.833
863,110.500,69.500
864,135.500,69.500
865,195.000,69.500
866,207.500,69.500
867,339.000,69.500
868,400.000,69.500
869,415.400,71.500
870,562.500,69.500
871,608.700,69.900
872,625.000,69.500
873,382.833,70.833
874,396.333,70.833
875,518.500,71.000
876,533.000,70.500
877,543.000,71.000
878,629.000,70.500
879,1.000,71.500
880,39.300,72.700
881,48.100,72.500
882,65.000,71.500
883,71.000,71.500
884,113.000,71.500
885,137.071,73.214
886,162.333,71.833
887,199.667,71.833
888,243.500,71.500
889,303.000,71.500
890,321.000,71.500
891,440.500,71.500
892,452.500,71.833
893,526.500,71.500
894,573.000,71.500
895,577.500,71.500
896,591.000,71.500
897,28.500,73.000
898,100.500,72.500
899,183.000,72.500
900,231.500,73.000
901,369.000,72.500
902,379.000,72.500
903,420.500,72.500
904,423.000,72.500
905,483.000,72.500
906,491.167,72.833
907,499.500,72.500
908,534.000,73.000
909,540.000,72.500
910,549.500,72.500
911,566.846,75.269
912,588.591,74.318
913,612.500,72.500
914,206.500,73.500
915,284.611,74.722
916,463.500,74.857
917,509.000,73.500
918,519.000,73.500
919,525.000,73.500
920,561.000,73.500
921,576.050,75.400
922,638.000,74.000
923,13.500,74.500
924,128.700,75.100
925,199.667,74.833
926,246.600,76.100
927,597.000,75.000
928,609.000,74.500
929,619.000,74.500
930,409.500,75.500
931,521.500,75.500
932,533.000,76.000
933,541.000,76.000
934,547.500,75.500
935,557.500,75.500
936,560.500,75.500
937,581.167,77.722
938,1.000,76.500
939,5.167,76.833
940,31.500,77.000
941,47.500,76.500
942,86.333,76.833
943,114.500,77.000
944,120.833,76.833
945,145.500,77.500
946,183.000,77.000
947,225.000,76.500
948,240.500,76.500
949,275.929,77.500
950,302.000,76.500
951,411.500,76.500
952,415.000,76.500
953,424.500,76.500
954,429.000,76.500
955,485.000,76.500
956,499.500,76.500
957,628.000,76.500
958,11.000,78.000
959,25.000,77.500
960,36.500,78.611
961,96.333,77.833
962,198.500,77.500
963,321.500,77.500
964,549.000,78.167
965,48.833,78.833
966,59.500,78.500
967,127.000,80.000
968,175.375,79.625
969,287.000,79.000
970,480.409,80.409
971,497.000,78.500
972,589.000,79.000
973,596.214,79.071
974,632.000,79.000
975,637.000,78.500
976,119.500,79.500
977,133.000,79.500
978,379.000,79.500
979,393.000,79.500
980,424.500,79.500
981,431.500,79.500
982,451.500,79.500
983,485.500,79.500
984,511.100,80.300
985,531.000,79.500
986,561.000,80.500
987,64.500,80.500
988,81.000,80.500
989,91.167,81.167
990,159.500,80.500
991,199.500,80.500
992,224.773,82.682
993,245.735,81.441
994,263.000,80.500
995,267.000,80.500
996,296.000,81.500
997,354.000,80.500
998,429.500,80.500
999,438.500,81.786
1000,503.500,80.833
1001,577.000,80.500
1002,627.167,80.833
1003,111.500,82.000
1004,137.500,81.500
1005,180.714,83.214
1006,195.900,81.700
1007,221.500,81.500
1008,549.000,82.000
1009,585.000,81.500
1010,601.000,83.278
1011,623.000,81.500
1012,632.000,82.000
1013,156.600,82.900
1014,449.000,82.500
1015,591.000,83.000
1016,25.000,83.500
1017,39.000,83.500
1018,99.000,83.500
1019,147.667,83.833
1020,265.500,84.000
1021,269.000,84.000
1022,431.000,83.500
1023,507.300,83.900
1024,565.000,84.000
1025,577.000,83.500
1026,624.333,84.167
1027,117.000,85.000
1028,195.900,84.700
1029,221.200,86.300
1030,474.333,84.833
1031,639.000,84.500
1032,2.000,85.500
1033,7.000,85.500
1034,113.500,85.500
1035,122.389,87.278
1036,161.500,85.500
1037,165.000,85.500
1038,180.500,87.200
1039,241.000,85.500
1040,255.000,86.000
1041,391.000,85.500
1042,430.900,86.900
1043,443.500,85.500
1044,454.000,85.500
1045,550.000,85.500
1046,558.333,86.167
1047,585.500,85.833
1048,631.000,86.000
1049,34.500,86.500
1050,85.500,86.500
1051,192.500,87.000
1052,201.167,90.433
1053,205.000,87.000
1054,499.808,87.731
1055,527.000,87.000
1056,542.333,87.167
1057,574.113,88.887
1058,43.000,87.500
1059,165.000,87.500
1060,209.500,87.500
1061,237.500,87.500
1062,252.200,88.500
1063,273.500,87.500
1064,331.000,87.500
1065,425.823,91.435
1066,439.500,87.500
1067,511.500,87.500
1068,623.000,87.500
1069,633.929,89.000
1070,33.500,88.500
1071,75.000,88.500
1072,93.900,88.900
1073,112.000,88.500
1074,133.167,89.167
1075,158.500,88.500
1076,207.500,88.500
1077,233.500,88.500
1078,242.000,88.500
1079,366.000,88.500
1080,403.000,88.500
1081,475.500,88.500
1082,517.000,88.500
1083,530.700,88.900
1084,547.900,89.100
1085,589.731,89.115
1086,619.000,88.500
1087,87.000,89.500
1088,129.000,89.500
1089,177.000,89.500
1090,437.100,90.300
1091,440.700,90.100
1092,465.000,89.500
1093,519.500,89.500
1094,559.500,89.500
1095,583.500,89.500
1096,597.500,89.500
1097,601.000,89.500
1098,13.500,91.000
1099,26.500,90.500
1100,39.722,91.056
1101,97.500,90.500
1102,123.000,90.500
1103,181.500,90.500
1104,227.500,91.000
1105,260.000,90.500
1106,354.241,94.463
1107,613.000,90.500
1108,17.000,91.500
1109,233.654,94.423
1110,381.667,92.167
1111,445.000,91.500
1112,487.500,91.500
1113,491.500,91.500
1114,550.500,93.714
1115,559.500,91.500
1116,599.500,91.500
1117,628.700,91.900
1118,638.500,92.500
1119,95.000,92.500
1120,250.000,93.700
1121,425.213,286.272
1122,453.000,92.500
1123,501.000,95.062
1124,519.167,92.833
1125,583.000,92.500
1126,0.500,93.500
1127,49.000,93.500
1128,55.000,94.167
1129,87.000,94.000
1130,119.000,93.500
1131,125.000,93.500
1132,133.000,93.500
1133,152.500,93.500
1134,161.167,94.167
1135,174.000,94.000
1136,229.000,93.500
1137,365.410,98.843
1138,423.167,95.567
1139,480.214,93.929
1140,568.000,93.500
1141,579.000,94.000
1142,596.000,94.000
1143,617.917,94.667
1144,63.500,94.500
1145,81.000,94.500
1146,103.500,94.500
1147,195.241,105.323
1148,238.700,95.100
1149,312.000,95.500
1150,337.000,94.500
1151,418.500,94.500
1152,465.500,94.500
1153,469.500,94.500
1154,475.000,94.500
1155,527.000,94.500
1156,591.000,95.500
1157,5.500,95.500
1158,71.000,95.500
1159,113.000,95.500
1160,177.000,95.500
1161,218.294,96.912
1162,261.000,95.500
1163,441.500,95.500
1164,485.000,95.500
1165,488.500,95.500
1166,510.500,95.500
1167,555.100,96.700
1168,561.500,95.500
1169,587.000,95.500
1170,606.500,95.500
1171,621.500,95.500
1172,625.000,95.500
1173,129.000,96.500
1174,163.000,96.500
1175,242.500,96.500
1176,408.900,97.700
1177,465.500,96.500
1178,516.700,96.900
1179,545.500,97.000
1180,571.000,96.500
1181,51.000,97.500
1182,159.500,97.500
1183,252.333,98.333
1184,271.000,98.500
1185,398.333,98.167
1186,417.000,97.500
1187,559.000,98.000
1188,604.714,101.714
1189,626.333,98.500
1190,636.500,97.500
1191,11.500,98.500
1192,70.000,98.500
1193,93.000,99.000
1194,178.833,99.167
1195,183.500,98.500
1196,434.903,107.998
1197,445.000,99.000
1198,463.000,98.500
1199,469.000,99.000
1200,473.167,99.167
1201,490.000,98.500
1202,549.000,98.500
1203,611.833,99.611
1204,30.500,99.500
1205,59.500,99.500
1206,145.000,99.500
1207,379.000,100.000
1208,383.000,99.500
1209,418.333,99.833
1210,585.000,99.500
1211,598.500,99.500
1212,639.167,99.833
1213,105.500,100.500
1214,113.500,100.500
1215,185.409,102.409
1216,199.500,100.500
1217,371.000,101.000
1218,463.500,100.500
1219,593.500,100.500
1220,55.500,102.000
1221,153.000,101.500
1222,416.542,104.208
1223,441.500,101.500
1224,481.000,102.000
1225,487.000,101.500
1226,496.500,101.500
1227,527.500,101.500
1228,79.500,102.500
1229,149.500,103.000
1230,207.944,102.944
1231,236.143,103.214
1232,403.500,103.000
1233,407.000,103.000
1234,471.833,104.367
1235,511.500,102.500
1236,519.000,102.500
1237,592.500,102.833
1238,9.500,103.500
1239,16.500,103.500
1240,46.500,103.500
1241,115.000,103.500
1242,123.500,103.500
1243,174.000,104.000
1244,329.500,103.500
1245,393.000,103.500
1246,457.167,104.333
1247,550.000,104.000
1248,581.300,104.100
1249,597.167,104.167
1250,613.700,103.900
1251,4.833,105.167
1252,41.000,104.500
1253,51.000,104.500
1254,60.500,104.500
1255,86.000,105.000
1256,147.500,105.000
1257,153.500,104.500
1258,165.500,104.500
1259,169.500,104.500
1260,243.045,106.227
1261,350.700,105.700
1262,375.400,104.900
1263,386.389,106.056
1264,399.667,104.833
1265,465.000,104.500
1266,483.875,104.875
1267,494.000,106.000
1268,507.000,104.500
1269,531.000,104.500
1270,543.071,105.357
1271,561.900,104.700
1272,591.088,107.265
1273,65.500,105.500
1274,131.500,106.944
1275,229.000,107.688
1276,478.500,106.000
1277,503.000,105.500
1278,553.587,108.413
1279,627.000,106.000
1280,636.056,106.278
1281,31.000,106.500
1282,58.500,106.500
1283,92.500,106.500
1284,210.833,107.167
1285,217.000,107.000
1286,223.500,106.500
1287,391.000,108.000
1288,507.000,107.000
1289,513.167,106.833
1290,613.000,106.500
1291,620.000,106.500
1292,14.500,107.500
1293,24.500,107.500
1294,72.000,107.500
1295,127.000,108.000
1296,401.000,107.500
1297,411.500,108.000
1298,519.000,108.000
1299,534.500,107.500
1300,585.500,108.000
1301,601.500,108.750
1302,2.500,108.500
1303,95.500,108.500
1304,177.000,108.500
1305,216.250,110.917
1306,420.056,109.944
1307,451.500,108.500
1308,481.250,109.750
1309,503.000,109.000
1310,525.667,109.667
1311,576.000,108.500
1312,612.286,111.357
1313,617.500,108.500
1314,99.000,109.500
1315,156.833,111.000
1316,221.000,109.500
1317,404.833,110.722
1318,415.500,109.500
1319,633.000,109.500
1320,5.000,110.500
1321,95.000,111.000
1322,142.600,111.100
1323,239.000,113.167
1324,247.500,111.000
1325,507.000,110.500
1326,521.000,111.000
1327,543.000,110.500
1328,621.500,110.500
1329,637.500,110.500
1330,43.000,111.500
1331,91.000,111.500
1332,211.500,111.500
1333,222.000,112.000
1334,471.500,111.500
1335,490.786,112.357
1336,531.333,112.333
1337,547.000,111.500
1338,571.857,113.929
1339,585.500,111.900
1340,163.500,112.500
1341,174.000,113.750
1342,179.167,112.833
1343,382.000,113.500
1344,479.167,114.233
1345,509.000,112.500
1346,541.667,116.333
1347,561.000,112.500
1348,593.000,112.500
1349,620.000,112.500
1350,18.000,114.000
1351,79.000,113.500
1352,145.500,113.500
1353,443.786,113.929
1354,457.000,113.500
1355,497.167,113.833
1356,504.000,114.500
1357,639.000,113.500
1358,75.000,114.500
1359,131.000,114.500
1360,195.765,122.163
1361,459.500,114.500
1362,470.500,115.500
